id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
599380263060949879,Townhouse in Seattle · ★4.66 · 3 bedrooms · 3 beds · 3.5 baths,453085054,Marsha,Queen Anne,East Queen Anne,47.64006,-122.34597,Entire home/apt,220,3,38,2022-10-15,2.59,1,0,18,STR-OPLI-22-000625
604686700650709645,Home in Seattle · ★4.93 · 3 bedrooms · 3 beds · 1 bath,454217757,David,Delridge,North Delridge,47.56831,-122.36006,Entire home/apt,175,2,45,2023-03-28,3.67,1,0,44,STR-OPLI-22-000831
38698070,Rental unit in Seattle · ★4.70 · 1 bedroom · 1 bed · 1 bath,48798316,Mariola,Other neighborhoods,Greenwood,47.70014,-122.35168,Entire home/apt,79,30,23,2022-08-05,0.51,1,81,1,STR-OPLI-19-002961
618063320449928735,Home in Seattle · 4 bedrooms · 7 beds · 2 baths,22414188,Grace,Other neighborhoods,Fremont,47.65597915649414,-122.35336303710938,Entire home/apt,286,30,0,,,1,0,0,
719848023866619655,Townhouse in Seattle · 2 bedrooms · 2 beds · 1 bath,123604493,Brian,Queen Anne,East Queen Anne,47.63558,-122.34547,Entire home/apt,245,2,2,2023-04-16,0.45,2,0,2,STR-OPLI-22-000209
721434881908438331,Home in Seattle · ★4.93 · 2 bedrooms · 2 beds · 1 bath,310761349,StayLocal,Central Area,Leschi,47.59285542248977,-122.2962166618494,Entire home/apt,209,3,15,2023-03-30,2.18,12,0,15,str-opli-22-001568
721994416197659595,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,263502162,Landing,Northgate,North College Park,47.70641,-122.33388,Entire home/apt,137,30,0,,,97,1,0,
633364076240996474,Guest suite in Seattle · ★4.90 · 1 bedroom · 1 bed · 1 bath,4608651,Maureen,Central Area,Madrona,47.61404,-122.28336,Entire home/apt,115,1,21,2023-06-11,1.63,1,1,12,STR-OPLI-22-000641
792283772210908545,Home in Seattle · ★4.83 · 3 bedrooms · 3 beds · 2 baths,78200046,Rachel,Central Area,Madrona,47.617073306307724,-122.2960983528609,Entire home/apt,197,2,6,2023-06-18,2.25,2,0,6,STR-OPLI-22-000061
858712403866686545,Home in Seattle · 4 bedrooms · 4 beds · 5 baths,4656446,Air Concierge,Magnolia,Briarcliff,47.6536683,-122.4126794,Entire home/apt,701,3,0,,,16,0,0,STR-OPLI-23-000157
813918909748451046,Home in Seattle · 3 bedrooms · 3 beds · 2 baths,121688409,Evolve,Rainier Valley,Rainier View,47.50200648608237,-122.24261016046849,Entire home/apt,142,2,0,,,43,0,0,STR-OPLI-22-001629
755724894144790475,Home in Seattle · ★4.60 · 4 bedrooms · 6 beds · 2.5 baths,121688409,Evolve,Lake City,Victory Heights,47.70871,-122.30654,Entire home/apt,191,2,10,2023-06-16,2.24,43,328,10,STR-OPLI-22-001591
818166876060772688,Hotel in Seattle · ★4.58 · 1 bedroom · 2 beds · 1 private bath,5899487,Christine,Other neighborhoods,Fremont,47.657477,-122.346695,Private room,144,1,12,2023-06-04,2.83,4,0,12,Exempt
821239830612975606,Home in Seattle · ★4.78 · 1 bedroom · 1 bed · 1 private bath,477279461,Jen,Other neighborhoods,Greenwood,47.70381,-122.36103,Private room,52,2,9,2023-06-09,2.13,22,8,9,
834877676446586880,Guesthouse in Seattle · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,31191535,Neill,Central Area,Leschi,47.59400081865608,-122.29132599814152,Entire home/apt,146,3,8,2023-06-23,3.16,1,2,8,STR-OPLI-23-000272
843966965739062437,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Central Area,Atlantic,47.5989426,-122.3011182,Entire home/apt,174,31,0,,,398,0,0,
659447425704580337,Home in Seattle · ★4.93 · 3 bedrooms · 4 beds · 2.5 baths,466605077,Cassandra,Queen Anne,Lower Queen Anne,47.62604,-122.36108,Entire home/apt,679,1,27,2023-05-20,2.52,1,272,27,STR-OPLI-22-000582
34693229,Guest suite in Seattle · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,15502197,Kimberley,Central Area,Minor,47.60499,-122.31384,Private room,90,1,16,2023-02-20,0.32,12,0,4,
852256323609896660,Home in Seattle · ★5.0 · 3 bedrooms · 3 beds · 2 baths,30671491,Christina,Capitol Hill,Broadway,47.634626,-122.3220487,Entire home/apt,160,2,8,2023-04-30,2.79,1,0,8,STR-OPLI-23-000246
872740612080626074,Home in Seattle · ★New · 4 bedrooms · 3 beds · 2 baths,1010338,Stefan,Other neighborhoods,Broadview,47.733268002333666,-122.35906285262051,Entire home/apt,231,45,0,,,1,9,0,
884077142840447305,Rental unit in Seattle · ★4.67 · 2 bedrooms · 3 beds · 1 bath,117943703,Donna,Other neighborhoods,Greenwood,47.683771911415455,-122.34857123072621,Entire home/apt,206,2,3,2023-06-11,2.20,1,1,3,STR-OPLI-23-000503
587952224959237219,Home in Seattle · ★4.91 · 3 bedrooms · 3 beds · 2 baths,37580299,Marc,Magnolia,Lawton Park,47.6514,-122.38341,Entire home/apt,286,4,23,2023-06-23,2.02,2,0,23,STR-OPLI-22-000705
887618914927487465,Home in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,491116001,Kaela,Other neighborhoods,Wallingford,47.653880004202996,-122.33349364453896,Entire home/apt,127,2,2,2023-06-12,2,5,0,2,STR-OPLI-19-003295
894867322080505354,Home in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,515528677,Mary,Northgate,North College Park,47.70402113649135,-122.34411076032714,Entire home/apt,85,4,0,,,1,0,0,STR-OPLI-23-000658
52241591,Rental unit in Seattle · ★4.59 · Studio · 1 bed · 1 bath,340706410,Vince,Capitol Hill,Broadway,47.62579,-122.32178,Entire home/apt,184,1,100,2023-06-18,4.92,43,43,56,STR-OPLI-21-000494
47962012,Home in Seattle · ★4.44 · 2 bedrooms · 3 beds · 1 bath,1729690,Liz,Northgate,North College Park,47.70482,-122.34123,Entire home/apt,120,1,52,2023-03-30,1.78,3,0,16,STR-OPLI-19-002639
50575399,Condo in Seattle · 1 bedroom · 3 beds · 1 bath,130366604,David,Downtown,Belltown,47.6142563982289,-122.34204277404437,Entire home/apt,89,1,1,2023-06-20,1,2,25,1,STR-OPLI-19-001303
739665188874637515,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Downtown,Belltown,47.614418,-122.341721,Entire home/apt,173,31,0,,,398,327,0,
762434256038041016,Bed and breakfast in Seattle · 2 bedrooms · 2 beds · 1 bath,190507384,Cherry,Cascade,Eastlake,47.64123,-122.32492,Private room,300,30,0,,,51,324,0,
721193316867257429,Home in Seattle · ★4.83 · 1 bedroom · 1 bed · 1 bath,64654637,Brendan And Jena,Lake City,Victory Heights,47.70417,-122.3077,Entire home/apt,138,3,6,2023-06-20,0.72,2,215,6,STR-OPLI-22-001472
33079505,Rental unit in Seattle · ★4.76 · 1 bedroom · 2 beds · 1 bath,183583319,Alex,Downtown,Central Business District,47.60787282314904,-122.33781797499108,Entire home/apt,190,2,310,2023-06-12,6.04,1,101,68,STR-OPLI-20-000043
52335026,Condo in Seattle · ★4.69 · 1 bedroom · 1 bed · 1 bath,180543579,Anita,Capitol Hill,Broadway,47.61586,-122.31651,Entire home/apt,151,1,102,2023-06-15,4.78,5,215,72,STR-OPLI-20-000658
14670084,Home in Seattle · ★5.0 · 4 bedrooms · 4 beds · 1 bath,32012113,Kerry,Other neighborhoods,Fremont,47.65525,-122.34327,Entire home/apt,332,7,5,2021-09-01,0.06,1,5,0,STR-OPLI-21-000539
47975554,Condo in Seattle · ★4.66 · Studio · 2 beds · 1 bath,297257820,David,Downtown,Belltown,47.61436,-122.3408,Entire home/apt,111,1,178,2023-06-19,6.13,6,84,79,STR-OPLI-19-001303
744797458334202727,Townhouse in Seattle · 1 bedroom · 1 bed · 1 private bath,16020841,Karim,Central Area,Minor,47.6074,-122.31411,Private room,110,30,1,2022-12-31,0.17,2,327,1,
10814218,Rental unit in Seattle · ★4.81 · 1 bedroom · 1 bed · 1 bath,55993439,Mel,Capitol Hill,Broadway,47.62193,-122.32563,Entire home/apt,204,30,161,2023-05-06,1.80,6,278,3,STR-OPLI-19-002028
49180183,Condo in Seattle · ★4.78 · 1 bedroom · 1 bed · 1 bath,85145801,Andrea,Capitol Hill,Broadway,47.62736,-122.31674,Entire home/apt,136,2,94,2023-05-30,3.62,1,12,15,STR-OPLI-21-000240
644274730703857546,Condo in Seattle · 1 bedroom · 1 bed · 1 bath,461925085,Stephine,Central Area,Atlantic,47.59639199999999,-122.310754,Entire home/apt,88,90,0,,,1,364,0,
42796054,Condo in Seattle · ★4.75 · 1 bedroom · 1 bed · 1 bath,15588536,Ed,Capitol Hill,Broadway,47.62712,-122.3166,Entire home/apt,144,1,169,2023-06-01,4.45,1,27,63,STR-OPLI-20-000640
40806100,Rental unit in Seattle · ★4.90 · Studio · 1 bed · 1 bath,9840816,Matthew,Capitol Hill,Broadway,47.62028,-122.3219,Entire home/apt,132,1,257,2023-06-09,6.00,4,265,64,STR-OPLI-19-003307
47059182,Condo in Seattle · 1 bedroom · 1 bed · 1 bath,380354778,John,Downtown,Pioneer Square,47.59481,-122.33265,Entire home/apt,189,30,0,,,1,262,0,
29802192,Rental unit in Seattle · ★4.69 · 1 bedroom · 1 bed · 1 bath,42942539,Kira,Capitol Hill,Broadway,47.61539,-122.31408,Entire home/apt,176,2,202,2023-06-04,3.58,3,40,44,STR-OPLI-20-000454
52402978,Rental unit in Seattle · ★4.80 · 1 bedroom · 1 bed · 1 bath,183750232,Tommy,Queen Anne,Lower Queen Anne,47.62647,-122.35159,Entire home/apt,152,1,165,2023-06-22,7.86,2,295,101,STR-OPLI-21-001068
52512285,Condo in Seattle · ★4.78 · 1 bedroom · 1 bed · 1 bath,52272417,Emma,Queen Anne,Lower Queen Anne,47.6263,-122.34939,Entire home/apt,160,1,131,2023-06-23,6.21,3,163,92,STR-OPLI-21-001068
11421714,Rental unit in Seattle · ★4.65 · 1 bedroom · 1 bed · 1 shared bath,51115341,Amie,Downtown,Belltown,47.61474,-122.34884,Private room,85,30,83,2019-12-11,0.93,1,297,0,
16617445,Rental unit in Seattle · ★4.99 · 1 bedroom · 1 bed · 1 bath,4375327,Beatriz,Queen Anne,Lower Queen Anne,47.62697,-122.34691,Entire home/apt,184,1,342,2023-06-24,10.11,1,210,127,STR-OPLI-20-001019
53558257,Rental unit in Seattle · ★4.86 · Studio · 1 bed · 1 bath,92165936,Dan,Capitol Hill,Stevens,47.62748,-122.30796,Entire home/apt,128,2,51,2023-06-18,3.03,1,15,34,STR-OPLI-21-001382
45298799,Condo in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,42157539,Heath,Downtown,Pike-Market,47.60998,-122.34547,Entire home/apt,159,90,11,2023-05-20,0.38,2,196,5,STR-OPLI-20-001241
50243733,Rental unit in Seattle · ★4.93 · Studio · 2 beds · 1 bath,66838530,Ahmadreza,Queen Anne,East Queen Anne,47.62886,-122.34896,Entire home/apt,157,1,150,2023-06-19,6.39,1,39,83,STR-OPLI-21-000530
845668218296934168,Rental unit in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 bath,396377495,Cheyenne,Cascade,South Lake Union,47.62444566839746,-122.34164414831383,Entire home/apt,176,2,5,2023-06-10,5,1,323,5,STR-OPLI-23-001104
51474865,Home in Seattle · ★4.95 · 3 bedrooms · 3 beds · 2.5 baths,78134139,Michael,Other neighborhoods,Wallingford,47.66268,-122.34707,Entire home/apt,348,2,94,2023-05-28,4.12,9,47,41,STR-OPLI-20-000041
9522082,Home in Seattle · ★4.79 · 1 bedroom · 1 bed · 1 bath,11039803,Denise,Queen Anne,Lower Queen Anne,47.62803,-122.34981,Entire home/apt,125,30,188,2023-05-16,2.06,1,93,4,STR-OPLI-20-000211
41154313,Townhouse in Seattle · ★4.94 · 2 bedrooms · 3 beds · 2 baths,133871979,Joanne & Jonathan,Capitol Hill,Broadway,47.62505,-122.31962,Entire home/apt,278,1,297,2023-06-22,7.36,1,133,69,STR-OPLI-20-000063
53462396,Condo in Seattle · ★4.83 · 1 bedroom · 2 beds · 1 bath,92529203,Arivany,Queen Anne,East Queen Anne,47.62964,-122.34371,Entire home/apt,219,3,72,2023-06-18,3.76,1,303,43,STR-OPLI-21-001213
881447443979827271,Serviced apartment in Seattle · ★4.78 · Studio · 1 bath,511933152,Zeus Seattle,Other neighborhoods,Wallingford,47.65399,-122.34217,Entire home/apt,133,30,9,2022-04-02,0.19,67,365,0,
19626395,Townhouse in Seattle · ★4.98 · 3 bedrooms · 3 beds · 1.5 baths,52640557,Bryan,Queen Anne,Lower Queen Anne,47.62744,-122.35143,Entire home/apt,208,30,192,2023-05-11,2.66,1,136,2,STR-OPLI-22-001587
4025954,Rental unit in Seattle · ★4.83 · 1 bedroom · 1 bed · 1 bath,20873639,James,Other neighborhoods,Green Lake,47.67798,-122.33059,Entire home/apt,90,30,107,2020-01-19,1.00,1,216,0,STR-OPLI-20-000092
915289187219049256,Home in Seattle · ★New · 4 bedrooms · 3 beds · 2 baths,520381030,Brad,Other neighborhoods,Wallingford,47.66657,-122.33618,Entire home/apt,600,7,0,,,1,37,0,STR-OPLI-23-000775
745604410890644653,Rental unit in Seattle · ★5.0 · 1 bedroom · 2 beds · 1 bath,171286682,Matthew,Capitol Hill,Broadway,47.6175027,-122.314758,Entire home/apt,145,1,50,2023-06-15,6.47,1,21,50,STR-OPLI-22-001757
706647343868826162,Condo in Seattle · ★4.97 · 1 bedroom · 2 beds · 1 bath,171931,Ted,Capitol Hill,Broadway,47.6274,-122.31686,Entire home/apt,171,1,39,2023-06-20,4.16,1,172,39,STR-OPLI-22-001411
15053620,Home in Seattle · ★4.87 · 1 bedroom · 2 beds · 1 bath,11398060,Matt,Capitol Hill,Broadway,47.61909,-122.31879,Entire home/apt,155,1,557,2023-06-12,6.75,1,49,87,STR-OPLI-19-003456
39035379,Serviced apartment in Seattle · ★4.0 · 2 bedrooms · 2 beds · 2 baths,48005494,Zeus,Downtown,Belltown,47.61608,-122.33181,Entire home/apt,180,30,4,2023-05-02,0.10,36,127,2,
544274047153517700,Townhouse in Seattle · ★4.42 · 3 bedrooms · 3 beds · 2.5 baths,104834083,Vacasa Washington,Other neighborhoods,Fremont,47.65819,-122.34971,Entire home/apt,292,3,19,2023-05-22,1.17,52,348,11,STR-OPLI-21-001396
730958416698466965,Condo in Seattle · ★4.50 · 1 bedroom · 2 beds · 1 bath,294452201,NOLA LuXury Residences,Capitol Hill,Broadway,47.617173,-122.313893,Entire home/apt,161,30,6,2023-06-23,0.71,3,350,6,STR-OPLI-19-235656
630670642475315852,Rental unit in Seattle · Studio · 1 bed · 1 bath,263502162,Landing,Other neighborhoods,Green Lake,47.6807,-122.32395,Entire home/apt,94,30,0,,,97,317,0,
49655943,Rental unit in Seattle · ★4.75 · 1 bedroom · 1 bed · 1 bath,82555495,Brian,Capitol Hill,Stevens,47.61916,-122.30986,Entire home/apt,143,1,177,2023-06-18,6.83,2,344,79,STR-OPLI-19-003007
25372987,Condo in Seattle · ★4.87 · 1 bedroom · 1 bed · 1 bath,158097051,Adrian,Downtown,Central Business District,47.61317,-122.33061,Entire home/apt,141,3,209,2023-06-21,3.41,2,217,46,STR-OPLI-19-002957
50029221,Condo in Seattle · ★4.60 · 3 bedrooms · 3 beds · 2 baths,340706410,Vince,Beacon Hill,North Beacon Hill,47.58643,-122.31497,Entire home/apt,235,1,166,2023-06-21,6.59,43,298,83,STR-OPLI-21-000236
874192427753196160,Rental unit in Seattle · ★New · Studio · 1 bed · 1 bath,263502162,Landing,Other neighborhoods,Green Lake,47.68073,-122.32396,Entire home/apt,110,30,0,,,97,312,0,
48382242,Rental unit in Seattle · ★4.83 · 1 bedroom · 2 beds · 1 bath,163477356,Mikayla,Downtown,Pike-Market,47.60915,-122.34128,Entire home/apt,147,2,212,2023-06-18,7.55,1,27,82,STR-OPLI-22-001529
15927940,Rental unit in Seattle · ★4.89 · Studio · 1 bed · 1 bath,9840816,Matthew,Capitol Hill,Broadway,47.61456,-122.32373,Entire home/apt,130,1,534,2023-06-11,6.66,4,249,72,STR-OPLI-19-002867
42208169,Home in Seattle · ★5.0 · 3 bedrooms · 3 beds · 2 baths,87802215,Mandy,Central Area,Minor,47.60303,-122.30752,Private room,675,2,7,2022-08-07,0.26,1,89,1,
31185230,Home in Seattle · ★New · 1 bedroom · 1 bed · Private half-bath,6568776,Kyla,Beacon Hill,Mid-Beacon Hill,47.55391973349287,-122.3053855954026,Private room,200,2,1,2023-06-19,1,2,51,1,
41828549,Rental unit in Seattle · Studio · 1 bed · 1 bath,330581543,Jeffrey,Other neighborhoods,Bitter Lake,47.72828,-122.34962,Entire home/apt,225,31,0,,,1,0,0,
675445066192769318,Rental unit in Seattle · ★4.94 · 2 bedrooms · 2 beds · 2 baths,26648538,Stewart,Capitol Hill,Broadway,47.61682,-122.31471,Entire home/apt,177,1,64,2023-06-09,5.68,5,115,64,STR-OPLI-20-001137
42047178,Home in Seattle · 3 bedrooms · 4 beds · 2.5 baths,828164,Emily,Central Area,Harrison/Denny-Blaine,47.62343,-122.29605,Entire home/apt,389,5,2,2021-06-07,0.07,1,0,0,STR-OPLI-20-000392
25664899,Condo in Seattle · ★4.51 · Studio · 1 bed · 1 bath,4874276,Sarah,Downtown,First Hill,47.61106,-122.33044,Entire home/apt,81,30,79,2023-04-27,1.29,7,108,4,STR-OPLI-19-001939
889913808014109260,Condo in Seattle · ★4.71 · 2 bedrooms · 3 beds · 1.5 baths,92742089,Crystal,Central Area,Atlantic,47.5934,-122.30754,Entire home/apt,120,1,7,2023-06-19,6.00,11,58,7,STR-OPLI-23-000601
2692126,Rental unit in Seattle · ★4.91 · 1 bedroom · 1 bed · 1 bath,106972,Kelly,Queen Anne,East Queen Anne,47.63007,-122.34499,Entire home/apt,170,2,275,2023-01-04,2.54,4,101,24,STR-OPLI-21-000558
904726567869258919,Rental unit in Seattle · ★New · Studio · 1 bed · 1 bath,483440,Todd,Downtown,Pioneer Square,47.59934192441459,-122.33410657239703,Entire home/apt,119,2,0,,,2,63,0,STR-OPLI-23-000599
580289769363996794,Townhouse in Seattle · ★4.58 · 2 bedrooms · 2 beds · 2.5 baths,121688409,Evolve,Other neighborhoods,Green Lake,47.68024,-122.32302,Entire home/apt,136,2,26,2023-06-11,1.95,43,334,25,STR-OPLI-22-000337
832215738394125838,Rental unit in Seattle · ★4.72 · Studio · 1 bed · 1 bath,58098050,Arjan,Capitol Hill,Broadway,47.61805327623727,-122.31495955127579,Entire home/apt,124,2,18,2023-06-17,5.00,2,329,18,STR-OPLI-23-000270
31649637,Guest suite in Seattle · ★4.98 · Studio · 1 bed · 1 bath,237294625,Cara,Capitol Hill,Broadway,47.6213,-122.31402,Entire home/apt,150,1,357,2023-06-17,6.65,1,184,76,STR-OPLI-19-001948
36589941,Resort in Seattle · 1 bedroom · 2 beds · 1 private bath,266083019,Extra Holidays®,Downtown,Central Business District,47.6139112,-122.3328153,Private room,389,1,1,2023-03-09,0.28,2,87,1,Exempt
873663321487064456,Rental unit in Seattle · ★New · Studio · 1 bed · 1 bath,107434423,Blueground,Downtown,Belltown,47.6171782,-122.3313731,Entire home/apt,139,31,0,,,398,308,0,
36237271,Boutique hotel in Seattle · ★4.50 · 1 bedroom · 1 bed · 1 private bath,270114169,Watertown Hotel,University District,University District,47.65952,-122.31741,Private room,274,1,4,2023-04-24,0.14,7,307,1,Exempt
50798501,Rental unit in Seattle · ★4.77 · 2 bedrooms · 3 beds · 2 baths,410570167,Jung,Queen Anne,East Queen Anne,47.62939,-122.34872,Entire home/apt,212,1,115,2023-06-18,5.41,2,268,64,Str-opli-21-000750
876391395836546059,Rental unit in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,220390118,Sarom,Capitol Hill,Stevens,47.61585139725034,-122.3125784931016,Entire home/apt,120,30,0,,,8,129,0,
52861972,Condo in Seattle · ★4.86 · 1 bedroom · 1 bed · 1 bath,183750232,Tommy,Queen Anne,Lower Queen Anne,47.62643,-122.34933,Entire home/apt,153,1,152,2023-06-23,7.63,2,99,105,STR-OPLI-21-001068
3773845,Home in Seattle · 1 bedroom · 1 bed · 1 bath,19346435,Howard,Beacon Hill,North Beacon Hill,47.57829,-122.3027,Private room,13,365,0,,,1,0,0,
669735617462052577,Condo in Seattle · ★4.92 · Studio · 2 beds · 1 bath,469164829,Jing,Downtown,Belltown,47.61649,-122.34667,Entire home/apt,160,2,75,2023-06-22,6.94,1,110,75,STR-OPLI-22-001257
623292174708592904,Townhouse in Seattle · ★4.98 · 2 bedrooms · 2 beds · 2.5 baths,164167755,Zephren,Capitol Hill,Stevens,47.61714,-122.30996,Entire home/apt,295,1,44,2023-06-17,3.60,1,60,43,STR-OPLI-22-001047
645143398593707524,Rental unit in Seattle · ★4.74 · 1 bedroom · 1 bed · 1 bath,463312100,Cashmere,Downtown,Pioneer Square,47.5976531,-122.3319768,Entire home/apt,186,1,92,2023-06-18,7.60,2,133,92,STR-OPLI-22-001057
541742334983011345,Home in Seattle · ★4.90 · 4 bedrooms · 4 beds · 3 baths,60843140,Joel,Other neighborhoods,Ravenna,47.67653,-122.31043,Entire home/apt,138,3,30,2023-01-05,1.94,1,270,16,STR-OPLI-22-000118
43544887,Rental unit in Seattle · ★4.82 · 1 bedroom · 2 beds · 1 bath,52272417,Emma,Downtown,First Hill,47.6138,-122.32241,Entire home/apt,133,1,88,2023-06-23,2.54,3,331,65,STR-OPLI-20-000651
574911615897578309,Condo in Seattle · ★4.65 · 1 bedroom · 1 bed · 1 bath,446539146,Vacasa Washington,Capitol Hill,Stevens,47.616942413235115,-122.30812949323906,Entire home/apt,154,1,54,2023-06-21,2.40,21,324,35,STR-OPLI-21-000701
39724418,Boutique hotel in Seattle · ★4.27 · 1 bedroom · 1 bed · 1 bath,270114169,Watertown Hotel,University District,University District,47.65952,-122.31741,Private room,316,1,11,2022-07-31,0.29,7,357,1,Exempt
643795086584526464,Loft in Seattle · ★4.93 · 2 bedrooms · 3 beds · 1.5 baths,26648538,Stewart,Capitol Hill,Broadway,47.6152,-122.31681,Entire home/apt,226,2,81,2023-06-08,6.83,5,107,81,STR-OPLI-20-001137
37060308,Rental unit in Seattle · ★4.83 · 1 bedroom · 2 beds · 1 bath,29231103,Jackie,University District,University District,47.66836929321289,-122.31156921386719,Entire home/apt,150,2,42,2023-06-12,1.20,1,113,12,STR-OPLI-20-000302
25192007,Rental unit in Seattle · ★4.66 · Studio · 2 beds · 1 bath,52272417,Emma,Cascade,South Lake Union,47.61886,-122.34767,Entire home/apt,106,1,144,2023-06-12,2.32,3,246,6,STR-OPLI-23-000266
23451023,Condo in Seattle · ★4.97 · 1 bedroom · 3 beds · 1 bath,25061321,Alex & Jose,Downtown,Belltown,47.61479,-122.34618,Entire home/apt,182,2,399,2023-06-23,6.36,6,182,98,STR-OPLI-19-000355
907181428957699949,Rental unit in Seattle · ★New · 2 bedrooms · 2 beds · 1 bath,340706410,Vince,Beacon Hill,North Beacon Hill,47.58579628211664,-122.31334291946605,Entire home/apt,229,1,0,,,43,330,0,STR-OPLI-22-000375
22036022,Condo in Seattle · ★4.91 · 1 bedroom · 2 beds · 1 bath,86157147,Lyle,Downtown,Belltown,47.61655,-122.34656,Entire home/apt,181,3,338,2023-06-16,5.04,18,18,56,STR-OPLI-22-001313
